channel,success_ratio,protocol,seed,time_min,parent_changes_cumulative,parent_switch_console
lossy,0.85,RPL_STANDARD,20260504,16.1167,723,0
lossy,0.85,RPL_STANDARD,20260504,18.5962,838,0
lossy,0.85,RPL_STANDARD,20260504,21.0757,937,0
lossy,0.85,RPL_STANDARD,20260504,23.5552,1052,0
lossy,0.85,RPL_STANDARD,20260504,26.0347,1151,0
lossy,0.85,RPL_STANDARD,20260504,28.5142,1271,0
lossy,0.85,RPL_MQOS,20260504,1.2397,76,0
lossy,0.85,RPL_MQOS,20260504,3.7192,191,0
lossy,0.85,RPL_MQOS,20260504,6.1986,290,0
lossy,0.85,RPL_MQOS,20260504,8.6781,401,0
lossy,0.85,RPL_MQOS,20260504,11.1576,497,0
lossy,0.85,RPL_MQOS,20260504,13.637,612,0
lossy,0.85,RPL_MQOS,20260504,16.1165,711,0
lossy,0.85,RPL_MQOS,20260504,18.596,817,0
lossy,0.85,RPL_MQOS,20260504,21.0754,878,0
lossy,0.85,RPL_MQOS,20260504,23.5549,949,0
lossy,0.85,RPL_MQOS,20260504,26.0343,1020,0
lossy,0.85,RPL_MQOS,20260504,28.5138,1108,0
lossy,0.85,RPL_AER,20260504,1.2397,76,0
lossy,0.85,RPL_AER,20260504,3.7193,191,0
lossy,0.85,RPL_AER,20260504,6.1988,290,0
lossy,0.85,RPL_AER,20260504,8.6783,405,0
lossy,0.85,RPL_AER,20260504,11.1578,504,0
lossy,0.85,RPL_AER,20260504,13.6373,617,0
lossy,0.85,RPL_AER,20260504,16.1168,709,0
lossy,0.85,RPL_AER,20260504,18.5963,818,0
lossy,0.85,RPL_AER,20260504,21.0758,917,0
lossy,0.85,RPL_AER,20260504,23.5553,1032,0
lossy,0.85,RPL_AER,20260504,26.0348,1128,0
lossy,0.85,RPL_AER,20260504,28.5143,1221,0
lossy,0.85,AER_MQOS,20260504,1.2397,81,0
lossy,0.85,AER_MQOS,20260504,3.7193,196,0
lossy,0.85,AER_MQOS,20260504,6.1988,295,0
lossy,0.85,AER_MQOS,20260504,8.6783,410,0
lossy,0.85,AER_MQOS,20260504,11.1578,509,0
lossy,0.85,AER_MQOS,20260504,13.6373,624,0
lossy,0.85,AER_MQOS,20260504,16.1168,723,0
lossy,0.85,AER_MQOS,20260504,18.5963,838,0
lossy,0.85,AER_MQOS,20260504,21.0758,937,0
lossy,0.85,AER_MQOS,20260504,23.5553,1052,0
lossy,0.85,AER_MQOS,20260504,26.0348,1151,0
lossy,0.85,AER_MQOS,20260504,28.5143,1271,0
lossy,0.85,RPL_STANDARD,20260505,1.2399,82,0
lossy,0.85,RPL_STANDARD,20260505,3.7196,190,0
lossy,0.85,RPL_STANDARD,20260505,6.1993,284,0
lossy,0.85,RPL_STANDARD,20260505,8.679,392,0
lossy,0.85,RPL_STANDARD,20260505,11.1587,486,0
lossy,0.85,RPL_STANDARD,20260505,13.6385,594,0
lossy,0.85,RPL_STANDARD,20260505,16.1182,688,0
lossy,0.85,RPL_STANDARD,20260505,18.5979,796,0
lossy,0.85,RPL_STANDARD,20260505,21.0776,890,0
lossy,0.85,RPL_STANDARD,20260505,23.5573,998,0
lossy,0.85,RPL_STANDARD,20260505,26.037,1092,0
lossy,0.85,RPL_STANDARD,20260505,28.5168,1205,0
lossy,0.85,RPL_MQOS,20260505,1.2398,82,0
lossy,0.85,RPL_MQOS,20260505,3.7195,190,0
lossy,0.85,RPL_MQOS,20260505,6.1992,284,0
lossy,0.85,RPL_MQOS,20260505,8.6789,392,0
lossy,0.85,RPL_MQOS,20260505,11.1586,486,0
lossy,0.85,RPL_MQOS,20260505,13.6383,594,0
lossy,0.85,RPL_MQOS,20260505,16.118,682,0
lossy,0.85,RPL_MQOS,20260505,18.5977,762,0
lossy,0.85,RPL_MQOS,20260505,21.0774,832,0
lossy,0.85,RPL_MQOS,20260505,23.5571,913,0
lossy,0.85,RPL_MQOS,20260505,26.0368,1005,0
lossy,0.85,RPL_MQOS,20260505,28.5165,1118,0
lossy,0.85,RPL_AER,20260505,1.2399,82,0
lossy,0.85,RPL_AER,20260505,3.7197,190,0
lossy,0.85,RPL_AER,20260505,6.1995,278,0
lossy,0.85,RPL_AER,20260505,8.6793,358,0
lossy,0.85,RPL_AER,20260505,11.1591,428,0
lossy,0.85,RPL_AER,20260505,13.6388,508,0
lossy,0.85,RPL_AER,20260505,16.1186,601,0
lossy,0.85,RPL_AER,20260505,18.5984,709,0
lossy,0.85,RPL_AER,20260505,21.0782,803,0
lossy,0.85,RPL_AER,20260505,23.558,911,0
lossy,0.85,RPL_AER,20260505,26.0378,1005,0
lossy,0.85,RPL_AER,20260505,28.5176,1118,0
lossy,0.85,AER_MQOS,20260505,1.24,81,0
lossy,0.85,AER_MQOS,20260505,3.7199,189,0
lossy,0.85,AER_MQOS,20260505,6.1998,283,0
lossy,0.85,AER_MQOS,20260505,8.6797,391,0
lossy,0.85,AER_MQOS,20260505,11.1596,485,0
lossy,0.85,AER_MQOS,20260505,13.6395,593,0
lossy,0.85,AER_MQOS,20260505,16.1194,687,0
lossy,0.85,AER_MQOS,20260505,18.5993,795,0
lossy,0.85,AER_MQOS,20260505,21.0793,889,0
lossy,0.85,AER_MQOS,20260505,23.5592,997,0
lossy,0.85,AER_MQOS,20260505,26.0391,1091,0
lossy,0.85,AER_MQOS,20260505,28.519,1204,0
lossy,0.85,RPL_STANDARD,20260506,1.2401,88,0
lossy,0.85,RPL_STANDARD,20260506,3.7204,211,0
lossy,0.85,RPL_STANDARD,20260506,6.2007,318,0
lossy,0.85,RPL_STANDARD,20260506,8.6809,441,0
lossy,0.85,RPL_STANDARD,20260506,11.1612,548,0
lossy,0.85,RPL_STANDARD,20260506,13.6414,671,0
lossy,0.85,RPL_STANDARD,20260506,16.1217,778,0
lossy,0.85,RPL_STANDARD,20260506,18.602,901,0
lossy,0.85,RPL_STANDARD,20260506,21.0822,1008,0
lossy,0.85,RPL_STANDARD,20260506,23.5625,1131,0
lossy,0.85,RPL_STANDARD,20260506,26.0428,1234,0
lossy,0.85,RPL_STANDARD,20260506,28.523,1342,0
lossy,0.85,RPL_MQOS,20260506,1.2401,90,0
lossy,0.85,RPL_MQOS,20260506,3.7202,213,0
lossy,0.85,RPL_MQOS,20260506,6.2003,320,0
lossy,0.85,RPL_MQOS,20260506,8.6804,443,0
lossy,0.85,RPL_MQOS,20260506,11.1605,550,0
lossy,0.85,RPL_MQOS,20260506,13.6406,673,0
lossy,0.85,RPL_MQOS,20260506,16.1207,780,0
lossy,0.85,RPL_MQOS,20260506,18.6008,903,0
lossy,0.85,RPL_MQOS,20260506,21.0809,1010,0
lossy,0.85,RPL_MQOS,20260506,23.561,1127,0
lossy,0.85,RPL_MQOS,20260506,26.0411,1229,0
lossy,0.85,RPL_MQOS,20260506,28.5213,1357,0
lossy,0.85,RPL_AER,20260506,1.2402,90,0
lossy,0.85,RPL_AER,20260506,3.7205,213,0
lossy,0.85,RPL_AER,20260506,6.2008,320,0
lossy,0.85,RPL_AER,20260506,8.6811,443,0
lossy,0.85,RPL_AER,20260506,11.1614,550,0
lossy,0.85,RPL_AER,20260506,13.6417,673,0
lossy,0.85,RPL_AER,20260506,16.1221,780,0
lossy,0.85,RPL_AER,20260506,18.6024,903,0
lossy,0.85,RPL_AER,20260506,21.0827,1010,0
lossy,0.85,RPL_AER,20260506,23.563,1133,0
lossy,0.85,RPL_AER,20260506,26.0433,1240,0
lossy,0.85,RPL_AER,20260506,28.5236,1369,0
lossy,0.85,AER_MQOS,20260506,1.2401,88,0
lossy,0.85,AER_MQOS,20260506,3.7202,211,0
lossy,0.85,AER_MQOS,20260506,6.2004,318,0
lossy,0.85,AER_MQOS,20260506,8.6806,441,0
lossy,0.85,AER_MQOS,20260506,11.1607,548,0
lossy,0.85,AER_MQOS,20260506,13.6409,671,0
lossy,0.85,AER_MQOS,20260506,16.1211,778,0
lossy,0.85,AER_MQOS,20260506,18.6012,901,0
lossy,0.85,AER_MQOS,20260506,21.0814,1008,0
lossy,0.85,AER_MQOS,20260506,23.5615,1131,0
lossy,0.85,AER_MQOS,20260506,26.0417,1238,0
lossy,0.85,AER_MQOS,20260506,28.5219,1367,0
lossy,0.85,RPL_STANDARD,20260507,1.2404,71,0
lossy,0.85,RPL_STANDARD,20260507,3.7213,170,0
lossy,0.85,RPL_STANDARD,20260507,6.2021,255,0
lossy,0.85,RPL_STANDARD,20260507,8.683,354,0
lossy,0.85,RPL_STANDARD,20260507,11.1638,439,0
lossy,0.85,RPL_STANDARD,20260507,13.6447,538,0
lossy,0.85,RPL_STANDARD,20260507,16.1255,623,0
lossy,0.85,RPL_STANDARD,20260507,18.6064,722,0
lossy,0.85,RPL_STANDARD,20260507,21.0872,807,0
lossy,0.85,RPL_STANDARD,20260507,23.5681,906,0
lossy,0.85,RPL_STANDARD,20260507,26.0489,991,0
lossy,0.85,RPL_STANDARD,20260507,28.5298,1094,0
lossy,0.85,RPL_MQOS,20260507,1.2403,71,0
lossy,0.85,RPL_MQOS,20260507,3.721,170,0
lossy,0.85,RPL_MQOS,20260507,6.2016,255,0
lossy,0.85,RPL_MQOS,20260507,8.6823,354,0
lossy,0.85,RPL_MQOS,20260507,11.163,439,0
lossy,0.85,RPL_MQOS,20260507,13.6436,538,0
lossy,0.85,RPL_MQOS,20260507,16.1243,623,0
lossy,0.85,RPL_MQOS,20260507,18.6049,722,0
lossy,0.85,RPL_MQOS,20260507,21.0856,807,0
lossy,0.85,RPL_MQOS,20260507,23.5663,906,0
lossy,0.85,RPL_MQOS,20260507,26.0469,991,0
lossy,0.85,RPL_MQOS,20260507,28.5276,1094,0
lossy,0.85,RPL_AER,20260507,1.2404,71,0
lossy,0.85,RPL_AER,20260507,3.7212,170,0
lossy,0.85,RPL_AER,20260507,6.2021,255,0
lossy,0.85,RPL_AER,20260507,8.6829,354,0
lossy,0.85,RPL_AER,20260507,11.1637,439,0
lossy,0.85,RPL_AER,20260507,13.6445,538,0
lossy,0.85,RPL_AER,20260507,16.1254,623,0
lossy,0.85,RPL_AER,20260507,18.6062,722,0
lossy,0.85,RPL_AER,20260507,21.087,807,0
lossy,0.85,RPL_AER,20260507,23.5678,906,0
lossy,0.85,RPL_AER,20260507,26.0487,991,0
lossy,0.85,RPL_AER,20260507,28.5295,1094,0
lossy,0.85,AER_MQOS,20260507,1.2404,74,0
lossy,0.85,AER_MQOS,20260507,3.7212,173,0
lossy,0.85,AER_MQOS,20260507,6.2019,258,0
lossy,0.85,AER_MQOS,20260507,8.6827,357,0
lossy,0.85,AER_MQOS,20260507,11.1634,442,0
lossy,0.85,AER_MQOS,20260507,13.6442,541,0
lossy,0.85,AER_MQOS,20260507,16.125,626,0
lossy,0.85,AER_MQOS,20260507,18.6058,725,0
lossy,0.85,AER_MQOS,20260507,21.0865,810,0
lossy,0.85,AER_MQOS,20260507,23.5673,909,0
lossy,0.85,AER_MQOS,20260507,26.0481,989,0
lossy,0.85,AER_MQOS,20260507,28.5288,1081,0
lossy,0.85,RPL_STANDARD,20260508,1.2404,55,0
lossy,0.85,RPL_STANDARD,20260508,3.7212,119,0
lossy,0.85,RPL_STANDARD,20260508,6.202,176,0
lossy,0.85,RPL_STANDARD,20260508,8.6828,240,0
lossy,0.85,RPL_STANDARD,20260508,11.1636,297,0
lossy,0.85,RPL_STANDARD,20260508,13.6444,361,0
lossy,0.85,RPL_STANDARD,20260508,16.1252,418,0
lossy,0.85,RPL_STANDARD,20260508,18.6059,482,0
lossy,0.85,RPL_STANDARD,20260508,21.0867,539,0
lossy,0.85,RPL_STANDARD,20260508,23.5675,603,0
lossy,0.85,RPL_STANDARD,20260508,26.0483,660,0
lossy,0.85,RPL_STANDARD,20260508,28.5291,728,0
lossy,0.85,RPL_MQOS,20260508,1.2404,55,0
lossy,0.85,RPL_MQOS,20260508,3.7211,119,0
lossy,0.85,RPL_MQOS,20260508,6.2019,176,0
lossy,0.85,RPL_MQOS,20260508,8.6826,240,0
lossy,0.85,RPL_MQOS,20260508,11.1634,297,0
lossy,0.85,RPL_MQOS,20260508,13.6441,361,0
lossy,0.85,RPL_MQOS,20260508,16.1249,418,0
lossy,0.85,RPL_MQOS,20260508,18.6056,482,0
lossy,0.85,RPL_MQOS,20260508,21.0864,539,0
lossy,0.85,RPL_MQOS,20260508,23.5671,603,0
lossy,0.85,RPL_MQOS,20260508,26.0479,660,0
lossy,0.85,RPL_MQOS,20260508,28.5287,728,0
lossy,0.85,RPL_AER,20260508,1.2403,55,0
lossy,0.85,RPL_AER,20260508,3.721,119,0
lossy,0.85,RPL_AER,20260508,6.2017,176,0
lossy,0.85,RPL_AER,20260508,8.6824,240,0
lossy,0.85,RPL_AER,20260508,11.1631,297,0
lossy,0.85,RPL_AER,20260508,13.6437,361,0
lossy,0.85,RPL_AER,20260508,16.1244,418,0
lossy,0.85,RPL_AER,20260508,18.6051,482,0
lossy,0.85,RPL_AER,20260508,21.0858,539,0
lossy,0.85,RPL_AER,20260508,23.5665,603,0
lossy,0.85,RPL_AER,20260508,26.0471,660,0
lossy,0.85,RPL_AER,20260508,28.5278,728,0
lossy,0.85,AER_MQOS,20260508,1.2403,55,0
lossy,0.85,AER_MQOS,20260508,3.721,119,0
lossy,0.85,AER_MQOS,20260508,6.2016,176,0
lossy,0.85,AER_MQOS,20260508,8.6823,240,0
lossy,0.85,AER_MQOS,20260508,11.1629,297,0
lossy,0.85,AER_MQOS,20260508,13.6436,361,0
lossy,0.85,AER_MQOS,20260508,16.1242,418,0
lossy,0.85,AER_MQOS,20260508,18.6049,482,0
lossy,0.85,AER_MQOS,20260508,21.0855,539,0
lossy,0.85,AER_MQOS,20260508,23.5662,603,0
lossy,0.85,AER_MQOS,20260508,26.0468,660,0
lossy,0.85,AER_MQOS,20260508,28.5275,728,0
lossy,0.85,RPL_STANDARD,20260512,1.2402,86,0
lossy,0.85,RPL_STANDARD,20260512,3.7207,206,0
lossy,0.85,RPL_STANDARD,20260512,6.2011,309,0
lossy,0.85,RPL_STANDARD,20260512,8.6816,429,0
lossy,0.85,RPL_STANDARD,20260512,11.162,532,0
lossy,0.85,RPL_STANDARD,20260512,13.6425,652,0
lossy,0.85,RPL_STANDARD,20260512,16.1229,745,0
lossy,0.85,RPL_STANDARD,20260512,18.6034,847,0
lossy,0.85,RPL_STANDARD,20260512,21.0839,940,0
lossy,0.85,RPL_STANDARD,20260512,23.5643,1060,0
lossy,0.85,RPL_STANDARD,20260512,26.0448,1163,0
lossy,0.85,RPL_STANDARD,20260512,28.5252,1288,0
lossy,0.85,RPL_MQOS,20260512,1.2403,86,0
lossy,0.85,RPL_MQOS,20260512,3.721,206,0
lossy,0.85,RPL_MQOS,20260512,6.2016,309,0
lossy,0.85,RPL_MQOS,20260512,8.6823,428,0
lossy,0.85,RPL_MQOS,20260512,11.1629,528,0
lossy,0.85,RPL_MQOS,20260512,13.6436,645,0
lossy,0.85,RPL_MQOS,20260512,16.1242,748,0
lossy,0.85,RPL_MQOS,20260512,18.6048,868,0
lossy,0.85,RPL_MQOS,20260512,21.0855,968,0
lossy,0.85,RPL_MQOS,20260512,23.5661,1076,0
lossy,0.85,RPL_MQOS,20260512,26.0468,1168,0
lossy,0.85,RPL_MQOS,20260512,28.5275,1282,0
lossy,0.85,RPL_AER,20260512,1.2403,86,0
lossy,0.85,RPL_AER,20260512,3.7208,206,0
lossy,0.85,RPL_AER,20260512,6.2013,307,0
lossy,0.85,RPL_AER,20260512,8.6818,405,0
lossy,0.85,RPL_AER,20260512,11.1623,489,0
lossy,0.85,RPL_AER,20260512,13.6429,597,0
lossy,0.85,RPL_AER,20260512,16.1234,700,0
lossy,0.85,RPL_AER,20260512,18.6039,820,0
lossy,0.85,RPL_AER,20260512,21.0844,923,0
lossy,0.85,RPL_AER,20260512,23.565,1043,0
lossy,0.85,RPL_AER,20260512,26.0455,1146,0
lossy,0.85,RPL_AER,20260512,28.526,1271,0
lossy,0.85,AER_MQOS,20260512,1.2402,86,0
lossy,0.85,AER_MQOS,20260512,3.7205,206,0
lossy,0.85,AER_MQOS,20260512,6.2009,309,0
lossy,0.85,AER_MQOS,20260512,8.6812,429,0
lossy,0.85,AER_MQOS,20260512,11.1616,532,0
lossy,0.85,AER_MQOS,20260512,13.6419,652,0
lossy,0.85,AER_MQOS,20260512,16.1223,755,0
lossy,0.85,AER_MQOS,20260512,18.6026,875,0
lossy,0.85,AER_MQOS,20260512,21.083,978,0
lossy,0.85,AER_MQOS,20260512,23.5633,1098,0
lossy,0.85,AER_MQOS,20260512,26.0437,1201,0
lossy,0.85,AER_MQOS,20260512,28.524,1326,0
